date,current_price,vgt_pred_1d,vgt_actual_1d,vgt_return_1d,vgt_pred_3d,vgt_actual_3d,vgt_return_3d,vgt_pred_5d,vgt_actual_5d,vgt_return_5d
2018-03-15,182.7599945068359,-1,1,0.00021891303416737053,-1,0,-0.02259788656247159,-1,0,-0.025880914148102115
2018-03-16,182.8000030517578,1,0,-0.003227551028670246,1,0,-0.02182716316494993,1,0,-0.05224290422497331
2018-03-19,182.2100067138672,-1,0,-0.019647668619410842,-1,0,-0.02294060578755355,-1,0,-0.07452939646931682
2018-03-20,178.6300048828125,-1,1,0.0010076284546895213,-1,0,-0.03011814776773908,-1,0,-0.02015342330577304
2018-03-21,178.80999755859375,-1,0,-0.004362165370766136,-1,0,-0.056931898746016125,-1,0,-0.054359383442852544
2018-03-22,178.02999877929688,-1,0,-0.02684940073061856,-1,0,-0.01685109262804124,-1,0,-0.05959670102286942
2018-03-23,173.25,-1,0,-0.026666638483044732,-1,0,-0.02401156514926046,-1,0,-0.012987012987012988
2018-03-26,168.6300048828125,-1,1,0.037952877371568466,-1,0,-0.007175512535316997,-1,0,-0.010377749803281702
2018-03-27,175.02999877929688,1,0,-0.03393705354986755,1,0,-0.023024617536440025,1,0,-0.0379363505453777
2018-03-28,169.08999633789062,1,0,-0.009876386569955174,1,0,-0.013069912490044201,1,1,0.009048428720995982
2018-03-29,167.4199981689453,-1,1,0.02138335844109895,-1,1,0.005793819324524698,-1,1,0.02341415728000188
2018-04-02,171.0,1,0,-0.024093538697002925,1,0,-0.0022222507766812864,1,0,-0.022222240068759138
2018-04-03,166.8800048828125,-1,1,0.009048384843326767,-1,1,0.02672573900156611,-1,1,0.008748750074062912
2018-04-04,168.38999938964844,-1,1,0.013243041366007326,-1,0,-0.007066942488981349,-1,1,0.0242888315975732
2018-04-05,170.6199951171875,1,1,0.0042199111552465125,1,0,-0.013363022181139413,1,1,0.006740178104468781
2018-04-06,171.33999633789062,1,0,-0.02416248090424936,1,1,0.006653434189413104,1,1,0.014999459432405807
2018-04-09,167.1999969482422,-1,1,0.0068181782922001576,-1,1,0.02733258018918161,-1,1,0.0360048108991561
2018-04-10,168.33999633789062,-1,1,0.024593082331656142,-1,1,0.03308784273131786,-1,1,0.03611739315267038
2018-04-11,172.47999572753906,1,0,-0.004116369855433409,1,1,0.004290384459036192,1,1,0.03223560816511553
2018-04-12,171.77000427246094,1,1,0.01245851625091642,1,1,0.015427570766552259,1,1,0.03475578431746169
2018-04-13,173.91000366210938,1,0,-0.0039675833872493,1,1,0.02374785542554306,1,1,0.01000511872655489
2018-04-16,173.22000122070312,1,1,0.006927588845316119,1,1,0.02609400900939787,1,0,-0.00017318311445254492
2018-04-17,174.4199981689453,1,1,0.020754472853973596,1,1,0.007051919163235364,1,0,-0.011179893181476799
2018-04-18,178.0399932861328,1,0,-0.0016849461035792763,1,0,-0.02724101902729244,1,0,-0.04959552294564917
2018-04-19,177.74000549316406,1,0,-0.011758813615880472,1,0,-0.029650073757107112,1,0,-0.04951053662534214
2018-04-20,175.64999389648438,-1,0,-0.01400507566500611,-1,0,-0.03666374839962965,-1,0,-0.018673492133622693
2018-04-23,173.19000244140625,-1,0,-0.0041572908975892895,-1,0,-0.024539522721225566,-1,0,-0.008949725907430543
2018-04-24,172.47000122070312,-1,0,-0.018901806017060614,-1,0,-0.0005798463663698308,-1,0,-0.008755113910526715
2018-04-25,169.2100067138672,-1,0,-0.0015956755614194415,-1,1,0.01436080952286911,-1,1,0.022516384418307046
2018-04-26,168.94000244140625,-1,1,0.020303022529971137,-1,1,0.011956932894928418,-1,1,0.024446577620033577
2018-04-27,172.3699951171875,1,0,-0.004235051042629359,1,1,0.0037710110441873724,1,1,0.00719385930434721
2018-04-30,171.63999938964844,1,0,-0.0039617378128600726,1,1,0.008331437541688524,1,1,0.0305290463283472
2018-05-01,170.9600067138672,-1,1,0.012049587492363243,-1,1,0.015500665608416968,-1,1,0.04357742545431177
2018-05-02,173.02000427246094,1,1,0.0002890015635363808,1,1,0.02230956256522268,1,1,0.03508260267911593
2018-05-03,173.07000732421875,1,1,0.0031200858801676834,1,1,0.030854545050587552,1,1,0.0483619042177982
2018-05-04,173.61000061035156,1,1,0.018835345089365563,1,1,0.03156497729550907,1,1,0.05754279971224409
2018-05-07,176.8800048828125,1,1,0.008649925017305026,1,1,0.025780175445013497,1,1,0.03499548999621118
2018-05-08,178.41000366210938,1,1,0.003811404415803319,1,1,0.029090310716183634,1,1,0.024830405161423794
2018-05-09,179.08999633789062,1,1,0.013121928368806532,1,1,0.022223524862991253,1,1,0.012060995623865431
2018-05-10,181.44000244140625,1,1,0.011904781928157724,1,1,0.007716015639585949,1,1,0.004188682190308987
2018-05-11,183.6000061035156,1,0,-0.0028867034949771613,1,0,-0.012799597088197473,1,0,-0.012527249320792607
2018-05-14,183.07000732421875,1,0,-0.001256409991401513,1,0,-0.004752337035939294,1,0,-0.013492112972545838
2018-05-15,182.83999633789065,-1,0,-0.008696107907114151,-1,0,-0.008422628073602199,-1,0,-0.004539498182448497
2018-05-16,181.25,-1,1,0.005241362473060345,-1,0,-0.0035861732219829153,-1,1,0.0018206997575431034
2018-05-17,182.1999969482422,-1,0,-0.004939593367501743,-1,0,-0.001042823515854683,-1,1,0.004281003251160437
2018-05-18,181.3000030517578,1,0,-0.0038609869633724147,1,1,0.0015443947853489032,1,1,0.00854938238095499
2018-05-21,180.6000061035156,-1,1,0.007807244494289446,-1,1,0.013178236675469903,-1,1,0.012679918099339773
2018-05-22,182.0099945068359,1,0,-0.0023624673850812733,1,1,0.004615194890564861,1,0,-0.0008240970331918401
2018-05-23,181.5800018310547,1,1,0.007710066540185004,1,1,0.007214437412620996,1,1,0.008921660429846084
2018-05-24,182.97999572753903,1,0,-0.0007104034706449262,1,0,-0.00612086098665762,1,1,0.00016394567710857201
2018-05-25,182.8500061035156,1,1,0.00021872182005944153,1,1,0.0019140871372377917,1,1,0.01897730984345008
2018-05-29,182.88999938964844,-1,0,-0.005631793880115092,1,1,0.000656105405368946,1,1,0.027284190003920447
2018-05-30,181.86000061035156,-1,1,0.007368285128084134,-1,1,0.024524396232809217,-1,1,0.03876610045142876
2018-05-31,183.1999969482422,1,0,-0.0010371312476602174,1,1,0.025545895264902828,1,1,0.037117921206510474
2018-06-01,183.0099945068359,1,1,0.018086513943145345,1,1,0.03223872647596335,1,1,0.026446706420172588
2018-06-04,186.32000732421875,1,1,0.008372678710124622,1,1,0.019750925993565628,1,1,0.008372678710124622
2018-06-05,187.8800048828125,1,1,0.0054822160556111,1,0,-0.0001596698877861683,1,0,-0.00010647366372709476
2018-06-06,188.91000366210935,1,1,0.005769923861947813,1,0,-0.005452325230690992,1,1,0.0011115952093979685
2018-06-07,190.0,1,0,-0.011315757349917913,1,0,-0.011263154682360197,1,0,-0.006578947368421052
2018-06-08,187.8500061035156,-1,1,0.00015969538633058366,-1,1,0.00676065463086581,-1,1,0.01016762492021323
2018-06-11,187.8800048828125,-1,0,-0.00010647366372709476,-1,1,0.004630589177012994,-1,1,0.006174091830814242
2018-06-12,187.86000061035156,1,1,0.0067070930626118,1,1,0.01011388209470522,1,1,0.007771780629850256
2018-06-13,189.1199951171875,1,0,-0.0019564040119514274,1,0,-0.00042302153722621803,1,0,-0.005869292718962811
2018-06-14,188.75,1,1,0.005350964274627333,1,1,0.0030199063534768213,1,0,-0.0011655693812086094
2018-06-15,189.7599945068359,1,0,-0.003794272984536576,1,0,-0.009222175646389778,1,0,-0.015282430335335393
2018-06-18,189.0399932861328,1,1,0.0014812423192488453,1,0,-0.0026978127642228846,1,0,-0.016768928700432038
2018-06-19,189.32000732421875,-1,0,-0.006919568807851285,-1,0,-0.012993907768312721,-1,0,-0.04093597982345198
2018-06-20,188.0099945068359,-1,1,0.002765833134695714,-1,0,-0.011382370364202102,-1,0,-0.029147363904315125
2018-06-21,188.52999877929688,-1,0,-0.008857997028368415,-1,0,-0.036917156421487365,-1,0,-0.04667693793420939
2018-06-22,186.86000061035156,-1,0,-0.005298113507065988,-1,0,-0.02317243827952132,-1,0,-0.02980845181432685
2018-06-25,185.8699951171875,-1,0,-0.023134383740945865,-1,0,-0.033033838440557795,-1,0,-0.024049073751171327
2018-06-26,181.57000732421875,-1,1,0.0052871697766907364,-1,0,-0.0015421822260872253,-1,1,0.00952798181282172
2018-06-27,182.52999877929688,-1,0,-0.015339960940576073,-1,0,-0.006190789954361411,-1,0,-0.006957783821587434
2018-06-28,179.72999572753906,-1,1,0.008679672818546225,-1,1,0.019863169248780753,-1,1,0.021754875396740835
2018-06-29,181.2899932861328,-1,1,0.0006067660346700728,-1,0,-0.00016547399419644681,-1,1,0.025042797247812287
2018-07-02,181.3999938964844,1,1,0.010474141230443735,1,1,0.012348432020578178,1,1,0.03329663036465463
2018-07-03,183.3000030517578,1,0,-0.011129342667527796,1,1,0.013802502657801308,1,1,0.024659051812370342
2018-07-05,181.2599945068359,-1,1,0.013130337387948948,-1,1,0.03409471544664133,-1,1,0.03072938040946876
2018-07-06,183.63999938964844,1,1,0.011925519759774612,1,1,0.022761968789278567,1,1,0.03463298100353875
2018-07-09,185.8300018310547,1,1,0.008663835734206562,1,1,0.005381262391145747,1,1,0.021148321783659732
2018-07-10,187.44000244140625,1,1,0.0020273414311936405,1,1,0.013657690595656097,1,1,0.008856186729021538
2018-07-11,187.82000732421875,1,0,-0.00527103319432362,1,1,0.010328969795365376,1,1,0.0150143326347643
2018-07-12,186.8300018310547,-1,1,0.016967286505792874,-1,1,0.012150105712216459,-1,1,0.019804083455439853
2018-07-13,190.0,1,0,-0.0012631868061267943,1,1,0.003368417840254934,1,1,0.001736851742393092
2018-07-16,189.7599945068359,1,0,-0.0034780165600001487,1,1,0.0040577797994889135,1,1,0.002318731313993729
2018-07-17,189.1000061035156,-1,1,0.008143803471322101,-1,1,0.0065044721726015,-1,1,0.009783134770042704
2018-07-18,190.63999938964844,1,0,-0.0005770069801916681,1,0,-0.0023080279207666724,1,1,0.00010493218907340855
2018-07-19,190.52999877929688,1,0,-0.0010496874482944642,1,1,0.0022043676672240118,1,1,0.015115755530700265
2018-07-20,190.3300018310547,-1,0,-0.0006830498689738787,-1,1,0.0017338403188141788,-1,1,0.012662237371534463
2018-07-23,190.1999969482422,-1,1,0.003943217728884046,-1,1,0.016877007178610397,-1,0,-0.006361679676616205
2018-07-24,190.9499969482422,1,0,-0.0015186870425111599,1,1,0.009374226622308315,1,0,-0.028017758210159744
2018-07-25,190.66000366210935,1,1,0.014423580967057953,1,0,-0.008759037747134699,1,0,-0.023602223400640287
2018-07-26,193.41000366210935,1,0,-0.0034641339964801105,1,0,-0.04038052536433406,1,0,-0.026420560020663637
2018-07-27,192.7400054931641,1,0,-0.01945626176778853,1,0,-0.03413926348200772,1,0,-0.008923945064244217
2018-07-30,188.9900054931641,-1,0,-0.01793745325739521,-1,0,-0.003650999636757174,-1,1,0.013333980318673349
2018-07-31,185.6000061035156,-1,1,0.003017228125959327,-1,1,0.029202575380964414,-1,1,0.03793099706153238
2018-08-01,186.16000366210935,-1,1,0.011495484247694164,-1,1,0.028738669636239857,-1,1,0.038944992787812514
2018-08-02,188.3000030517578,1,1,0.014445040768031797,1,1,0.023048307315734325,1,1,0.029102472855684354
2018-08-03,191.02000427246097,1,1,0.0025651252403703574,1,1,0.012511775396253318,1,1,0.015391070964550684
2018-08-06,191.5099945068359,1,1,0.005900500836640112,1,1,0.011853189585778714,1,1,0.00616159975153788
2018-08-07,192.63999938964844,1,1,0.003997115214392413,1,1,0.006852197510387248,1,0,-0.0016092066007886822
2018-08-08,193.41000366210935,1,1,0.0019130092041873717,1,0,-0.0037226679441098157,1,1,0.000930627539285699
2018-08-09,193.77999877929688,1,1,0.000928929382311175,1,0,-0.007482696652783252,1,0,-0.009804901994288623
2018-08-10,193.9600067138672,1,0,-0.006547763603320903,1,0,-0.0019076632458689235,1,0,-0.00464017902722155
2018-08-13,192.69000244140625,-1,0,-0.001868288991594323,-1,0,-0.00420363043401827,-1,1,0.005449182824506575
2018-08-14,192.3300018310547,-1,1,0.0065512114326435784,-1,1,0.003795537464718067,-1,1,0.006395235874949492
2018-08-15,193.58999633789065,1,0,-0.008833056911130604,1,1,0.000774880717553259,1,1,0.0020145637534270027
2018-08-16,191.8800048828125,-1,1,0.006149638554063571,-1,1,0.008755433776475446,-1,1,0.01610379538909116
2018-08-17,193.05999755859375,-1,1,0.0035222622146980935,-1,1,0.004765348495697895,-1,1,0.013104728122298086
2018-08-20,193.7400054931641,1,0,-0.0009291211389827916,1,1,0.006348692539819471,1,1,0.021110747506585096
2018-08-21,193.55999755859375,1,1,0.0021698603752985882,1,1,0.010487697896784639,1,1,0.029913249731102716
2018-08-22,193.97999572753903,1,1,0.005103647360393984,1,1,0.0198474388509798,1,1,0.03258071689565223
2018-08-23,194.97000122070312,1,1,0.003179951342800184,1,1,0.022465019517819932,1,1,0.037185207747899164
2018-08-24,195.58999633789065,1,1,0.011452556547392752,1,1,0.02408102051257472,1,1,0.03139219543233311
2018-08-27,197.8300018310547,1,1,0.007683386030390786,1,1,0.022190766562280393,1,1,0.02512258593086133
2018-08-28,199.3500061035156,1,1,0.0047654723810187155,1,1,0.011938748689014792,1,1,0.018760923601040716
2018-08-29,200.3000030517578,1,1,0.009585612280041664,1,1,0.012481277892711745,1,0,-0.0018472809303000924
2018-08-30,202.22000122070312,1,0,-0.002423130700257975,1,1,0.004302220907604559,1,0,-0.016615570121990327
2018-08-31,201.72999572753903,1,1,0.005304155786846661,1,0,-0.008922832944431863,1,0,-0.017250759932792507
2018-09-04,202.8000030517578,1,1,0.001429947148762271,1,0,-0.019428019635683625,1,0,-0.018836327745240966
2018-09-05,203.08999633789065,1,0,-0.015559622428925314,1,0,-0.023831781107712058,1,0,-0.014033142430043156
2018-09-06,199.92999267578125,-1,0,-0.005351833664921163,-1,0,-0.004751647992018833,-1,0,-0.00040007290149489757
2018-09-07,198.86000061035156,-1,0,-0.0030674877224143447,-1,1,0.006939579998878331,-1,1,0.016594604453531336
2018-09-10,198.25,-1,1,0.0036821978690493523,-1,1,0.008070648693647398,-1,1,0.020680989172840336
2018-09-11,198.97999572753903,1,1,0.00633234391737737,1,1,0.01598154589833573,1,1,0.0015579332860085817
2018-09-12,200.2400054931641,1,0,-0.0019476597031046743,1,1,0.010537357932820962,1,1,0.0017978455876730165
2018-09-13,199.8500061035156,1,1,0.011558656432550964,1,0,-0.002802165625617826,1,0,-0.0012009281252647012
2018-09-14,202.16000366210935,1,1,0.0009398616836385721,1,0,-0.007716647854840432,1,0,-0.0019291619637098268
2018-09-17,202.3500061035156,1,0,-0.01512237571081358,1,0,-0.01354092122815325,1,0,-0.004447784176556902
2018-09-18,199.2899932861328,-1,1,0.006573399877142445,-1,1,0.012444232374314199,-1,1,0.011290080163581207
2018-09-19,200.6000061035156,-1,0,-0.004935221650258384,-1,1,0.004237242367220917,-1,1,0.005034867777196271
2018-09-20,199.61000061035156,1,1,0.0108211194604715,1,1,0.009668817543609399,1,1,0.0052602727746464024
2018-09-21,201.77000427246097,1,0,-0.0015860004829392539,1,0,-0.0007930002414696974,1,0,-0.0005451782129274258
2018-09-24,201.4499969482422,1,1,0.00044674281089092014,1,0,-0.003921535359148261,1,1,0.005510055235378092
2018-09-25,201.5399932861328,-1,1,0.0003473619457720153,-1,1,0.0005954668054699767,-1,1,0.006896891118156437
2018-09-26,201.61000061035156,1,0,-0.004712052702575305,1,1,0.004712052702575163,1,1,0.00525766358506387
2018-09-27,200.66000366210935,-1,1,0.004983554179954548,-1,1,0.011312613237535516,-1,1,0.014452276704667526
2018-09-28,201.66000366210935,1,1,0.004462927105725857,1,1,0.005008402700062717,1,0,-0.008330893107515972
2018-10-01,202.55999755859375,1,1,0.0018265951898052968,1,1,0.004936808906263607,1,0,-0.025720732216987115
2018-10-02,202.92999267578125,1,0,-0.001281202957767448,1,0,-0.014537017960451957,1,0,-0.04026018067225009
2018-10-03,202.6699981689453,1,1,0.004391372169977205,1,0,-0.026249529350639164,1,0,-0.036512527573596396
2018-10-04,203.55999755859375,1,0,-0.017586961456040644,1,0,-0.04323051266113718,1,0,-0.0852819847639985
2018-10-05,199.97999572753903,-1,0,-0.013151263527411229,-1,0,-0.023552313009823012,-1,0,-0.08190814068393225
2018-10-08,197.3500061035156,-1,0,-0.013123949919318239,-1,0,-0.05649865118030408,-1,0,-0.040993216855723075
2018-10-09,194.7599945068359,-1,1,0.002618657732644144,-1,0,-0.05730123597291746,-1,0,-0.04215440381309896
2018-10-10,195.27000427246097,-1,0,-0.04644854368704455,-1,0,-0.030777946607914587,-1,0,-0.014953644210869607
2018-10-11,186.1999969482422,-1,0,-0.013963431188719663,-1,1,0.0018797320582820192,-1,1,0.02937702100083071
2018-10-12,183.6000061035156,-1,1,0.030827822522670027,-1,1,0.047657950485397366,-1,1,0.022875799611216864
2018-10-15,189.2599945068359,1,0,-0.014318881611191287,1,1,0.012733825066355247,1,0,-0.0105674736238448
2018-10-16,186.5500030517578,1,1,0.031090876209466416,1,1,0.006700616347099125,1,1,0.011953876660727558
2018-10-17,192.3500061035156,1,0,-0.0035352633896165784,1,0,-0.02646223777055891,1,0,-0.02225109770463699
2018-10-18,191.6699981689453,1,0,-0.020190927918600686,1,0,-0.015077995603156842,1,0,-0.06281626441880747
2018-10-19,187.8000030517578,-1,0,-0.002875444814412898,-1,1,0.0014377224072063732,-1,0,-0.012779601258110548
2018-10-22,187.2599945068359,-1,1,0.008117079552757749,-1,0,-0.040745433343184666,-1,0,-0.029798152273527712
2018-10-23,188.77999877929688,1,0,-0.0037609463908736306,1,0,-0.017904465010427525,1,0,-0.0535014629135768
2018-10-24,188.07000732421875,1,0,-0.04487691876810698,1,0,-0.03397678736419459,1,0,-0.037751931871176786
2018-10-25,179.6300048828125,-1,1,0.032121521220445017,-1,0,-0.0052887167021512995,-1,1,0.03206588181408589
2018-10-26,185.3999938964844,-1,0,-0.02006473216380021,-1,0,-0.023894243913808892,-1,1,0.013646164307370137
2018-10-29,181.67999267578125,1,0,-0.01651255020333295,1,1,0.020420557372478075,1,1,0.015576849103604741
2018-10-30,178.67999267578125,-1,1,0.012816256093524391,-1,1,0.05176852685898822,-1,1,0.030165742497078558
2018-10-31,180.97000122070312,-1,1,0.024423927386478136,-1,1,0.019561216015109392,-1,1,0.02331878870662434
2018-11-01,185.38999938964844,1,1,0.013700810693646495,1,0,-0.007120082365690927,1,1,0.027563518135686926
2018-11-02,187.92999267578125,1,0,-0.01819825627751477,1,0,-0.014579845374133864,1,1,0.011812916017791383
2018-11-05,184.5099945068359,-1,0,-0.002384625200348472,-1,1,0.03246439581321524,-1,1,0.012790638342705904
2018-11-06,184.07000732421875,-1,1,0.00608461494335008,-1,1,0.033030837889610316,-1,0,-0.01972078414936254
2018-11-07,185.19000244140625,1,1,0.028673240934125602,1,1,0.009071724464784736,1,0,-0.025217334129162088
2018-11-08,190.5,1,0,-0.0018373023806592997,1,0,-0.05280838613435039,1,0,-0.06267717817011155
2018-11-09,190.1499938964844,1,0,-0.017249533970968726,1,0,-0.05064417529913727,1,0,-0.03744409858389781
2018-11-12,186.8699951171875,-1,0,-0.034408909101479646,-1,0,-0.04446940533916369,-1,0,-0.02194033794540103
2018-11-13,180.44000244140625,-1,1,0.00044337081562994705,-1,1,0.014353781328126876,-1,0,-0.026989553598398556
2018-11-14,180.52000427246097,-1,0,-0.01085755964701261,-1,1,0.01246399261438111,-1,0,-0.047197009033977326
2018-11-15,178.55999755859375,-1,1,0.025033609329190947,-1,0,-0.016745017222538024,-1,0,-0.02861783535069066
2018-11-16,183.02999877929688,1,0,-0.0014205021503027947,1,0,-0.060263338539367974,1,0,-0.0586789355012491
2018-11-19,182.77000427246097,1,0,-0.039393755977096524,1,0,-0.050993090257442635,1,0,-0.0368769783641114
2018-11-20,175.57000732421875,-1,0,-0.020333810874804757,-1,0,-0.01868208635446973,-1,1,0.0034173880486237105
2018-11-21,172.0,-1,1,0.008430214815361554,-1,1,0.023430225461028343,-1,1,0.060000042582667154
2018-11-23,173.4499969482422,-1,0,-0.006687827515243614,-1,1,0.015681759980167534,-1,1,0.04283659881981688
2018-11-26,172.2899932861328,1,1,0.021707618775936688,1,1,0.058215882691622506,1,1,0.060247288219309254
2018-11-27,176.02999877929688,1,1,0.0007953155179190004,1,1,0.027552156661640792,1,1,0.05959214659949105
2018-11-28,176.1699981689453,1,1,0.034909514782282276,1,1,0.03689618020979125,1,1,0.01805079166499574
2018-11-29,182.32000732421875,1,0,-0.007898214038821866,1,1,0.023036401818333534,1,0,-0.013328257113598299
2018-11-30,180.8800048828125,1,1,0.009896026303695111,1,0,-0.008458639639511961,1,0,-0.039860717156317886
2018-12-03,182.6699981689453,1,1,0.021076291356585623,1,0,-0.01521869385866938,1,0,-0.03667814646850539
2018-12-04,186.52000427246097,1,0,-0.03844090716656694,1,0,-0.06889344740065992,1,0,-0.056133395779945375
2018-12-06,179.35000610351562,-1,1,0.0030108350585789445,-1,0,-0.01884585875543076,-1,0,-0.009590193265510067
2018-12-07,179.88999938964844,-1,0,-0.03457669265555097,-1,0,-0.021346358057253923,-1,0,-0.016065369945266337
2018-12-10,173.6699981689453,-1,1,0.013243525513948477,-1,1,0.022801904506355282,-1,0,-0.004606455117132975
2018-12-11,175.97000122070312,-1,1,0.000454633349432944,-1,1,0.005853263466225936,-1,0,-0.040347820959611945
2018-12-12,176.0500030517578,1,1,0.008974733335222806,1,0,-0.018063095026674927,1,0,-0.03277480359238952
2018-12-13,177.6300048828125,1,0,-0.003546725584048325,1,0,-0.049316047541653925,1,0,-0.06085682182875246
2018-12-14,177.0,1,0,-0.023333360919844632,1,0,-0.03796610859154308,1,0,-0.07361581231241172
2018-12-17,172.8699951171875,-1,0,-0.02313877545544225,-1,0,-0.03499732726241764,-1,0,-0.08081218033952595
2018-12-18,168.8699951171875,-1,1,0.008349639976781556,-1,0,-0.029016367846070104,-1,0,-0.08325929984682477
2018-12-19,170.27999877929688,-1,0,-0.020319423771917484,-1,0,-0.06683113086911834,-1,0,-0.03594077496511931
2018-12-20,166.82000732421875,-1,0,-0.017084318297484358,-1,0,-0.07199382111453366,-1,0,-0.007852851935420256
2018-12-21,163.97000122070312,-1,0,-0.03092033473485516,-1,1,0.0011587634322848318,-1,1,0.007318393238449729
2018-12-24,158.89999389648438,-1,0,-0.02573943672115594,-1,1,0.04159849505505744,-1,1,0.04990565285821425
2018-12-26,154.80999755859375,-1,1,0.060396655584060446,-1,1,0.06692074655211092,-1,1,0.07828948587509812
2018-12-27,164.16000366210938,1,1,0.00822362825664435,1,1,0.016264608366121695,1,0,-0.03338213245662223
2018-12-28,165.50999450683594,1,0,-0.0020542344823567885,1,1,0.008579531243272825,1,1,0.0004229794365430816
2018-12-31,165.1699981689453,1,1,0.01005027353945617,1,0,-0.03929288348435842,1,1,0.013682839086335073
2019-01-02,166.8300018310547,1,1,0.0005993576912372223,1,0,-0.007492657113711773,1,1,0.013246966557706677
2019-01-03,166.92999267578125,1,0,-0.04942191554529995,1,1,0.0029952676088060575,1,1,0.025280065930988187
2019-01-04,158.67999267578125,-1,1,0.04348380056565607,-1,1,0.06528863806743024,-1,1,0.08362745705171871
2019-01-07,165.5800018310547,-1,1,0.011172791546494566,-1,1,0.03363928012944997,-1,1,0.03786691752098406
2019-01-08,167.42999267578125,1,1,0.009615962974263745,1,1,0.026996383385225795,1,1,0.016245603175592645
2019-01-09,169.0399932861328,1,1,0.012482256827708099,1,1,0.016623360914516386,1,1,0.021415111924720655
2019-01-10,171.14999389648438,1,1,0.0046742803405629895,1,0,-0.0058428281370832185,1,1,0.00987439381638777
2019-01-11,171.9499969482422,1,0,-0.0005815111747670472,1,1,0.004129146417379136,1,1,0.012852612696075887
2019-01-14,171.85000610351562,1,0,-0.009892418659602666,1,1,0.00576078090901358,1,1,0.028513201759986048
2019-01-15,170.14999389648438,-1,1,0.014751747608948117,-1,1,0.02356749873329178,-1,1,0.02168676211443868
2019-01-16,172.66000366210938,1,1,0.001042468851868499,1,1,0.023688151576172958,1,1,0.009208828357273765
2019-01-17,172.83999633789062,1,1,0.007637163574328155,1,1,0.005785697877735816,1,1,0.018514215552205913
2019-01-18,174.16000366210938,1,1,0.014871361296681634,1,1,0.000516745153871427,1,1,0.026469915671886977
2019-01-22,176.75,1,0,-0.01646395282664427,1,0,-0.004017011110988331,1,0,-0.0011881567969855022
2019-01-23,173.83999633789062,-1,1,0.002358511681698704,-1,1,0.02835945719296909,-1,1,0.005349792649343294
2019-01-24,174.25,-1,1,0.010272558313531206,-1,1,0.013141998772641678,-1,1,0.031793361756859755
2019-01-25,176.0399932861328,1,1,0.015507902127051353,1,0,-0.007214207351210549,1,1,0.023403831703628447
2019-01-28,178.77000427246094,1,0,-0.012474189925785287,1,1,0.005705593719835256,1,1,0.014599768126501222
2019-01-29,176.5399932861328,1,0,-0.010025994567718766,1,1,0.02050532748185442,1,1,0.04355954873603289
2019-01-30,174.77000427246094,-1,1,0.028723401561779847,-1,1,0.03782113891836256,-1,1,0.06282540172295009
2019-01-31,179.7899932861328,1,1,0.002058014293307574,1,1,0.024695492559143883,1,1,0.03676511962393749
2019-02-01,180.16000366210935,1,1,0.006771765074956757,1,1,0.03102795417552671,1,1,0.02064831896695577
2019-02-04,181.3800048828125,1,1,0.015712817113263833,1,1,0.027676639533201357,1,1,0.0203440420226602
2019-02-05,184.22999572753903,1,1,0.008250579752001552,1,0,-0.0018997495133427765,1,1,0.005102331125255328
2019-02-06,185.75,1,1,0.0034992941937249176,1,0,-0.0036607950243943473,1,1,0.010390270125336474
2019-02-07,186.3999938964844,1,0,-0.01351925480786956,1,0,-0.006598689741493008,1,1,0.008422786349932024
2019-02-08,183.8800048828125,-1,1,0.00647162502613943,-1,1,0.020665584577238282,-1,1,0.02463562464110132
2019-02-11,185.07000732421875,-1,1,0.000540286598418897,-1,1,0.015669712982741498,-1,1,0.025828057438409813
2019-02-12,185.1699981689453,1,1,0.013555081987665571,1,1,0.017497464628194896,1,1,0.02608414904582919
2019-02-13,187.67999267578125,1,1,0.0015452288802188265,1,1,0.01156230558620632,1,1,0.013800147579683586
2019-02-14,187.97000122070312,1,1,0.0023408120367547215,1,1,0.010799589115889678,1,1,0.01202316588902055
2019-02-15,188.41000366210935,1,1,0.007642919236861334,1,1,0.009872090516421338,1,1,0.023141025028430844
2019-02-19,189.8500061035156,1,1,0.0007900652708044652,1,1,0.0020015254769928654,1,1,0.02012110583418611
2019-02-20,190.0,1,1,0.0014210751182156102,1,1,0.014578969855057715,1,1,0.020947345934415967
2019-02-21,190.27000427246097,1,0,-0.0002102724760789977,1,1,0.017869311084976153,1,1,0.019498561895050316
2019-02-22,190.22999572753903,1,1,0.013352303011980893,1,1,0.019712979468132972,1,1,0.016453792530677153
2019-02-25,192.77000427246097,1,1,0.0046687444962251285,1,1,0.006276865841471203,1,1,0.009493187687375405
2019-02-26,193.6699981689453,1,1,0.00160064832717817,1,0,-0.0016006483271783169,1,0,-0.0009810628553862662
2019-02-27,193.97999572753903,1,0,0.0,1,1,0.0031962593547399517,1,0,-0.005928414897480502
2019-02-28,193.97999572753903,1,0,-0.0031961806930767543,1,0,-0.00257758537484603,1,0,-0.012372378334595577
2019-03-01,193.36000061035156,-1,1,0.006412936953092098,-1,0,-0.0027409949194450996,-1,0,-0.017790662135641764
2019-03-04,194.6000061035156,1,0,-0.00575544882244651,1,0,-0.015519034829086526,1,0,-0.023946575107662137
2019-03-05,193.47999572753903,1,0,-0.0033594888920696286,1,0,-0.018399822396145567,1,1,0.003256175815197501
2019-03-06,192.8300018310547,-1,0,-0.006482393756834427,-1,0,-0.014987291200569868,-1,1,0.011616478099329232
